date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:43	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:37:43%20GMT	https://sman1bdg.sch.id/?p=4723	sman1bdg.sch.id/indexd428.html	(from https://sman1bdg.sch.id/2022/04/01/40-siswa-diterima-ptn-jalur-snmptn-2022/)
17:37:44	2716/2716	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:37:43%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2022%2F04%2F01%2F40-siswa-diterima-ptn-jalur-snmptn-2022%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embed9775	(from https://sman1bdg.sch.id/2022/04/01/40-siswa-diterima-ptn-jalur-snmptn-2022/)
17:37:48	88473/88473	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:45%20GMT	https://sman1bdg.sch.id/2022/02/05/koperasi-bina-sejahtera-laksanakan-rat/	sman1bdg.sch.id/2022/02/05/koperasi-bina-sejahtera-laksanakan-rat/index.html	(from https://sman1bdg.sch.id/2022/04/01/40-siswa-diterima-ptn-jalur-snmptn-2022/)
17:37:48	82443/82443	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:45%20GMT	https://sman1bdg.sch.id/2022/04/01/	sman1bdg.sch.id/2022/04/01/index.html	(from https://sman1bdg.sch.id/2022/04/01/40-siswa-diterima-ptn-jalur-snmptn-2022/)
17:37:48	84550/84550	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:45%20GMT	https://sman1bdg.sch.id/2022/02/	sman1bdg.sch.id/2022/02/index.html	(from https://sman1bdg.sch.id/2022/04/01/40-siswa-diterima-ptn-jalur-snmptn-2022/)
17:37:48	379819/379819	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202019%2009:44:16%20GMT	https://sman1bdg.sch.id/wp-content/uploads/2019/03/photo_2019-03-15_14-02-54-2-copy.jpg	sman1bdg.sch.id/wp-content/uploads/2019/03/photo_2019-03-15_14-02-54-2-copy.jpg	(from https://sman1bdg.sch.id/2022/04/01/40-siswa-diterima-ptn-jalur-snmptn-2022/)
17:37:49	13606/13606	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:37:48%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/3907	sman1bdg.sch.id/wp-json/wp/v2/posts/3907.json	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:50	2560/2560	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:37:49%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2021%2F06%2F14%2Fsiswa-diterima-ptn-jalur-sbmptn-2021%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embed46bc.json	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:50	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:37:50%20GMT	https://sman1bdg.sch.id/?p=3907	sman1bdg.sch.id/index5595.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:51	2684/2684	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:37:50%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2021%2F06%2F14%2Fsiswa-diterima-ptn-jalur-sbmptn-2021%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embed429a	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:52	86708/86708	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:51%20GMT	https://sman1bdg.sch.id/2021/06/03/pelepasan-virtual-angkatan-2021/	sman1bdg.sch.id/2021/06/03/pelepasan-virtual-angkatan-2021/index.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:52	89209/89209	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:51%20GMT	https://sman1bdg.sch.id/2021/08/16/smansa-luncurkan-smansaku-sebagai-portal-student-center/	sman1bdg.sch.id/2021/08/16/smansa-luncurkan-smansaku-sebagai-portal-student-center/index.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:52	81637/81637	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:51%20GMT	https://sman1bdg.sch.id/2021/06/03/	sman1bdg.sch.id/2021/06/03/index.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:53	2992/2992	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:37:52%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/3754	sman1bdg.sch.id/wp-json/wp/v2/posts/3754.json	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:53	85927/85927	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:53%20GMT	https://sman1bdg.sch.id/2021/08/	sman1bdg.sch.id/2021/08/index.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:53	82117/82117	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:53%20GMT	https://sman1bdg.sch.id/2021/06/14/	sman1bdg.sch.id/2021/06/14/index.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:53	98406/98406	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:53%20GMT	https://sman1bdg.sch.id/2021/05/	sman1bdg.sch.id/2021/05/index.html	(from https://sman1bdg.sch.id/2021/06/14/siswa-diterima-ptn-jalur-sbmptn-2021/)
17:37:55	2641/2641	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:37:54%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2021%2F04%2F11%2Fselamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embedf0ee.json	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:37:55%20GMT	https://sman1bdg.sch.id/?p=3754	sman1bdg.sch.id/index7ebe.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:56	2765/2765	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:37:55%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2021%2F04%2F11%2Fselamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embed70d7	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:59	89016/89016	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:56%20GMT	https://sman1bdg.sch.id/2021/03/31/menjelang-utbk-smansa-kerjasama-kedinasan-dengan-ptn-pts-di-yogyakarta/	sman1bdg.sch.id/2021/03/31/menjelang-utbk-smansa-kerjasama-kedinasan-dengan-ptn-pts-di-yogyakarta/index.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:59	89681/89681	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:56%20GMT	https://sman1bdg.sch.id/2021/04/18/pelantikan-duta-sekolah-digelar-secara-virtual/	sman1bdg.sch.id/2021/04/18/pelantikan-duta-sekolah-digelar-secara-virtual/index.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:59	82099/82099	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:56%20GMT	https://sman1bdg.sch.id/2021/04/11/	sman1bdg.sch.id/2021/04/11/index.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:37:59	81881/81881	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:37:57%20GMT	https://sman1bdg.sch.id/2021/04/18/	sman1bdg.sch.id/2021/04/18/index.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:38:00	9775/9775	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:37:59%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/3730	sman1bdg.sch.id/wp-json/wp/v2/posts/3730.json	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:01	2594/2594	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:00%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2021%2F03%2F22%2Fhasil-seleksi-snmptn-2021-sman-1-bandung%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embed32b9.json	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:01	91598/91598	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:00%20GMT	https://sman1bdg.sch.id/2021/03/	sman1bdg.sch.id/2021/03/index.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:38:01	81756/81756	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:00%20GMT	https://sman1bdg.sch.id/2021/04/23/	sman1bdg.sch.id/2021/04/23/index.html	(from https://sman1bdg.sch.id/2021/04/11/selamat-4-siswa-diterima-politeknik-negeri-jalur-snmpn-2021/)
17:38:01	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:38:01%20GMT	https://sman1bdg.sch.id/?p=3730	sman1bdg.sch.id/indexd800.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:03	2718/2718	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:38:02%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2021%2F03%2F22%2Fhasil-seleksi-snmptn-2021-sman-1-bandung%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embedca59	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:04	86139/86139	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:03%20GMT	https://sman1bdg.sch.id/2021/03/21/pengumuman-snmptn-2021/	sman1bdg.sch.id/2021/03/21/pengumuman-snmptn-2021/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:04	82851/82851	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:03%20GMT	https://sman1bdg.sch.id/2021/03/09/	sman1bdg.sch.id/2021/03/09/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:04	81314/81314	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:03%20GMT	https://sman1bdg.sch.id/2021/03/21/	sman1bdg.sch.id/2021/03/21/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:05	16095/16095	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:04%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/6694	sman1bdg.sch.id/wp-json/wp/v2/posts/6694.json	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:05	82643/82643	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:05%20GMT	https://sman1bdg.sch.id/2021/03/22/	sman1bdg.sch.id/2021/03/22/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:05	82202/82202	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:05%20GMT	https://sman1bdg.sch.id/2021/03/31/	sman1bdg.sch.id/2021/03/31/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:05	85408/85408	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:05%20GMT	https://sman1bdg.sch.id/2021/02/	sman1bdg.sch.id/2021/02/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:07	2558/2558	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:06%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2020%2F06%2F23%2F83-siswa-diterima-jalur-sbmptn-2020%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embed5976.json	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:07	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:38:07%20GMT	https://sman1bdg.sch.id/?p=6694	sman1bdg.sch.id/index52c0.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:08	2682/2682	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:38:07%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2020%2F06%2F23%2F83-siswa-diterima-jalur-sbmptn-2020%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embeda146	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:09	87642/87642	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:07%20GMT	https://sman1bdg.sch.id/2021/04/	sman1bdg.sch.id/2021/04/index.html	(from https://sman1bdg.sch.id/2021/03/22/hasil-seleksi-snmptn-2021-sman-1-bandung/)
17:38:09	88349/88349	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:08%20GMT	https://sman1bdg.sch.id/2020/07/02/gresya-duduki-peringkat-pertama-peminatan-ipa/	sman1bdg.sch.id/2020/07/02/gresya-duduki-peringkat-pertama-peminatan-ipa/index.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:09	88317/88317	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:08%20GMT	https://sman1bdg.sch.id/2020/06/03/pat-daring-soal-akm/	sman1bdg.sch.id/2020/06/03/pat-daring-soal-akm/index.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:10	12200/12200	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:09%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/3220	sman1bdg.sch.id/wp-json/wp/v2/posts/3220.json	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:10	85911/85911	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:10%20GMT	https://sman1bdg.sch.id/2020/05/	sman1bdg.sch.id/2020/05/index.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:10	81904/81904	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:10%20GMT	https://sman1bdg.sch.id/2020/06/03/	sman1bdg.sch.id/2020/06/03/index.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:10	82262/82262	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:10%20GMT	https://sman1bdg.sch.id/2020/06/23/	sman1bdg.sch.id/2020/06/23/index.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:12	2644/2644	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:11%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2020%2F04%2F08%2Fhebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embed8b14.json	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:12	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:38:12%20GMT	https://sman1bdg.sch.id/?p=3220	sman1bdg.sch.id/indexb302.html	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:13	2768/2768	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:38:12%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2020%2F04%2F08%2Fhebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embed3e4c	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:14	91819/91819	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:12%20GMT	https://sman1bdg.sch.id/2020/07/	sman1bdg.sch.id/2020/07/index.html	(from https://sman1bdg.sch.id/2020/06/23/83-siswa-diterima-jalur-sbmptn-2020/)
17:38:14	85091/85091	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:13%20GMT	https://sman1bdg.sch.id/2020/04/08/	sman1bdg.sch.id/2020/04/08/index.html	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:14	85881/85881	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:13%20GMT	https://sman1bdg.sch.id/2020/04/08/snmptn/	sman1bdg.sch.id/2020/04/08/snmptn/index.html	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:15	6017/6017	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:14%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/3168	sman1bdg.sch.id/wp-json/wp/v2/posts/3168.json	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:16	2686/2686	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:15%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2020%2F03%2F29%2Fselamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embed9d97.json	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:16	80920/80920	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:15%20GMT	https://sman1bdg.sch.id/2020/04/24/	sman1bdg.sch.id/2020/04/24/index.html	(from https://sman1bdg.sch.id/2020/04/08/hebat-siswa-smansa-diterima-di-perguruan-tinggi-jalur-snmptn-2020/)
17:38:16	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:38:16%20GMT	https://sman1bdg.sch.id/?p=3168	sman1bdg.sch.id/index9a18.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:17	2810/2810	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:38:16%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2020%2F03%2F29%2Fselamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embed3bff	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:18	81350/81350	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:17%20GMT	https://sman1bdg.sch.id/2020/03/01/	sman1bdg.sch.id/2020/03/01/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:18	91433/91433	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:17%20GMT	https://sman1bdg.sch.id/2020/03/15/akibat-covid-19-siswa-sman-1-bandung-belajar-di-rumah-secara-online/	sman1bdg.sch.id/2020/03/15/akibat-covid-19-siswa-sman-1-bandung-belajar-di-rumah-secara-online/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:18	80920/80920	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:17%20GMT	https://sman1bdg.sch.id/2020/03/08/	sman1bdg.sch.id/2020/03/08/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:19	18692/18692	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:18%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/2289	sman1bdg.sch.id/wp-json/wp/v2/posts/2289.json	(from https://sman1bdg.sch.id/2019/07/09/siswa-diterima-ptn-jalur-sbmptn-2019/)
17:38:19	82636/82636	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:19%20GMT	https://sman1bdg.sch.id/2020/03/15/	sman1bdg.sch.id/2020/03/15/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:19	82124/82124	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:19%20GMT	https://sman1bdg.sch.id/2020/03/29/	sman1bdg.sch.id/2020/03/29/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:19	101152/101152	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:19%20GMT	https://sman1bdg.sch.id/2020/02/	sman1bdg.sch.id/2020/02/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:21	2560/2560	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:20%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2019%2F07%2F09%2Fsiswa-diterima-ptn-jalur-sbmptn-2019%2F	sman1bdg.sch.id/wp-json/oembed/1.0/embedcd0d.json	(from https://sman1bdg.sch.id/2019/07/09/siswa-diterima-ptn-jalur-sbmptn-2019/)
17:38:21	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Mar%202026%2010:38:21%20GMT	https://sman1bdg.sch.id/?p=2289	sman1bdg.sch.id/index7969.html	(from https://sman1bdg.sch.id/2019/07/09/siswa-diterima-ptn-jalur-sbmptn-2019/)
17:38:22	2684/2684	---MCZ	200	added ('OK')	text/xml	date:Mon,%2002%20Mar%202026%2010:38:21%20GMT	https://sman1bdg.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsman1bdg.sch.id%2F2019%2F07%2F09%2Fsiswa-diterima-ptn-jalur-sbmptn-2019%2F&format=xml	sman1bdg.sch.id/wp-json/oembed/1.0/embedc38c	(from https://sman1bdg.sch.id/2019/07/09/siswa-diterima-ptn-jalur-sbmptn-2019/)
17:38:22	87120/87120	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:21%20GMT	https://sman1bdg.sch.id/2020/04/	sman1bdg.sch.id/2020/04/index.html	(from https://sman1bdg.sch.id/2020/03/29/selamat-19-siswa-smansa-diterima-di-perguruan-tinggi-politeknik-jalur-snmpn-2020/)
17:38:23	13350/13350	---MCZ	200	added ('OK')	application/json	date:Mon,%2002%20Mar%202026%2010:38:22%20GMT	https://sman1bdg.sch.id/wp-json/wp/v2/posts/1182	sman1bdg.sch.id/wp-json/wp/v2/posts/1182.json	(from https://sman1bdg.sch.id/2019/03/22/43-siswa-smansa-lulus-snmptn-2019/)
17:38:23	93022/93022	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202026%2010:38:22%20GMT	https://sman1bdg.sch.id/2019/07/09/inilah-data-statistik-sbmptn-2019/	sman1bdg.sch.id/2019/07/09/inilah-data-statistik-sbmptn-2019/index.html	(from https://sman1bdg.sch.id/2019/07/09/siswa-diterima-ptn-jalur-sbmptn-2019/)
17:38:23	843/843	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bd34c89574897821a10e1476029600c4%22	https://sman1bdg.sch.id/2019/03/22/43-siswa-smansa-lulus-snmptn-2019/feed/	sman1bdg.sch.id/2019/03/22/43-siswa-smansa-lulus-snmptn-2019/feed/index.html	(from https://sman1bdg.sch.id/2019/03/22/43-siswa-smansa-lulus-snmptn-2019/)
